AAPL,2019-01-30T19:55:00Z,165.65,166.15,165.6,166.07
AMZN,2019-01-30T19:55:00Z,1673.99,1676.85,1672.32,1676
AAPL,2019-01-30T20:00:00Z,166.08,166.09,165.48,165.48
AMZN,2019-01-30T20:00:00Z,1676,1676.27,1673.4,1673.59
AAPL,2019-01-30T20:05:00Z,165.5,165.57,165.17,165.21
AMZN,2019-01-30T20:05:00Z,1673.87,1673.98,1669.5,1670.12
AAPL,2019-01-30T20:10:00Z,165.19,165.45,165.12,165.42
AMZN,2019-01-30T20:10:00Z,1669.82,1670.76,1666.2,1668.28
AAPL,2019-01-30T20:15:00Z,165.42,165.66,165.07,165.24
AMZN,2019-01-30T20:15:00Z,1668.48,1668.83,1665.7,1667.75
AAPL,2019-01-30T20:20:00Z,165.28,165.63,165.26,165.56
AMZN,2019-01-30T20:20:00Z,1667.88,1669.45,1666.67,1667.43
AAPL,2019-01-30T20:25:00Z,165.56,165.87,165.45,165.58
AMZN,2019-01-30T20:25:00Z,1667.7,1670,1666.1,1667.76
AAPL,2019-01-30T20:30:00Z,165.59,165.59,165.06,165.1
AMZN,2019-01-30T20:30:00Z,1667.59,1669.5,1666.3,1666.9
AAPL,2019-01-30T20:35:00Z,165.1,165.42,164.83,164.91
AMZN,2019-01-30T20:35:00Z,1667.23,1668.89,1665.78,1666.29
AAPL,2019-01-30T20:40:00Z,164.91,165.25,164.88,164.99
AMZN,2019-01-30T20:40:00Z,1666.02,1666.89,1663.83,1666.13
AAPL,2019-01-30T20:45:00Z,165,165.25,164.93,165.16
AMZN,2019-01-30T20:45:00Z,1666,1669.49,1665.6,1668.74
AAPL,2019-01-30T20:50:00Z,165.16,165.4,165.03,165.05
AMZN,2019-01-30T20:50:00Z,1668.77,1669.83,1666.78,1666.9
AAPL,2019-01-30T20:55:00Z,165.06,165.49,165.06,165.24
AMZN,2019-01-30T20:55:00Z,1667.27,1671.1,1667.27,1671.1
AAPL,2019-01-30T21:00:00Z,165.25,165.48,165.04,165.05
AMZN,2019-01-30T21:00:00Z,1670.43,1670.43,1665.6,1670.39
AAPL,2019-01-30T21:05:00Z,165.04,165.52,165,165.28
AMZN,2019-01-30T21:05:00Z,1669.64,1682,1669.64,1679
AAPL,2019-01-30T21:10:00Z,165.3,165.5,165.24,165.5
AMZN,2019-01-30T21:10:00Z,1680,1680.6,1679,1679.7
AAPL,2019-01-30T21:15:00Z,165.55,165.75,165.31,165.6
AMZN,2019-01-30T21:15:00Z,1679.7,1680.95,1679,1679.09
AAPL,2019-01-30T21:20:00Z,165.6,165.6,165.32,165.56
AMZN,2019-01-30T21:20:00Z,1679,1681.59,1678,1679.89
AAPL,2019-01-30T21:25:00Z,165.45,165.56,165.43,165.5
AMZN,2019-01-30T21:25:00Z,1679.7,1680.52,1678.25,1678.25
AAPL,2019-01-30T21:30:00Z,165.5,165.58,165.48,165.49
AMZN,2019-01-30T21:30:00Z,1679.01,1680.11,1678.31,1679.5
AAPL,2019-01-30T21:35:00Z,165.49,165.6,165.47,165.52
AMZN,2019-01-30T21:35:00Z,1679.51,1679.95,1679.3,1679.75
AAPL,2019-01-30T21:40:00Z,165.53,165.69,165.52,165.69
AMZN,2019-01-30T21:40:00Z,1679.75,1681,1679.7,1681
AAPL,2019-01-30T21:45:00Z,165.71,165.75,165.68,165.68
AMZN,2019-01-30T21:45:00Z,1681,1683.91,1681,1683.88
AAPL,2019-01-30T21:50:00Z,165.7,165.78,165.7,165.78
AMZN,2019-01-30T21:50:00Z,1684,1685.69,1684,1685.66
AAPL,2019-01-30T21:55:00Z,165.69,165.78,165.69,165.78
AMZN,2019-01-30T21:55:00Z,1685.64,1685.77,1684.13,1684.4
AAPL,2019-01-30T22:00:00Z,165.68,165.69,165.68,165.68
AMZN,2019-01-30T22:00:00Z,1684.51,1684.84,1684.06,1684.6
AAPL,2019-01-30T22:05:00Z,165.68,165.78,165.68,165.78
AMZN,2019-01-30T22:05:00Z,1685.75,1686.56,1684.09,1684.5
AAPL,2019-01-30T22:10:00Z,165.73,165.86,165.68,165.68
AMZN,2019-01-30T22:10:00Z,1684.5,1685,1672.51,1681.85
AAPL,2019-01-30T22:15:00Z,165.8,165.8,165.61,165.61
AMZN,2019-01-30T22:15:00Z,1681.39,1683,1680.42,1682
AAPL,2019-01-30T22:20:00Z,165.61,165.61,165.44,165.45
AMZN,2019-01-30T22:20:00Z,1684,1684.5,1683,1684.5
AAPL,2019-01-30T22:25:00Z,165.45,165.58,165.45,165.58
AMZN,2019-01-30T22:25:00Z,1685,1686,1684.1,1685.85
AAPL,2019-01-30T22:30:00Z,165.54,165.58,165.54,165.58
AMZN,2019-01-30T22:30:00Z,1685.85,1686.41,1685,1685.21
AAPL,2019-01-30T22:35:00Z,165.41,165.5,165.4,165.5
AMZN,2019-01-30T22:35:00Z,1685.5,1687,1685.5,1687
AAPL,2019-01-30T22:40:00Z,165.4,165.55,165.4,165.4
AMZN,2019-01-30T22:40:00Z,1687,1688,1686,1688
AAPL,2019-01-30T22:45:00Z,165.5,165.54,165.45,165.45
AMZN,2019-01-30T22:45:00Z,1687.81,1688.77,1687.32,1687.5
AAPL,2019-01-30T22:50:00Z,165.37,165.44,165.37,165.37
AMZN,2019-01-30T22:50:00Z,1687.75,1687.99,1687,1687
AAPL,2019-01-30T22:55:00Z,165.37,165.4,165.37,165.38
AMZN,2019-01-30T22:55:00Z,1687,1687.51,1686.25,1687.51
AAPL,2019-01-30T23:00:00Z,165.39,165.4,165.3,165.31
AMZN,2019-01-30T23:00:00Z,1687.53,1688.5,1687.53,1688.5
AMZN,2019-01-30T23:05:00Z,1688.91,1691.77,1688.77,1691.05
AAPL,2019-01-30T23:10:00Z,165.5,165.51,165.45,165.45
AMZN,2019-01-30T23:10:00Z,1691.33,1692.1,1690.51,1691
AAPL,2019-01-30T23:15:00Z,165.5,165.55,165.47,165.55
AMZN,2019-01-30T23:15:00Z,1691.98,1692.02,1691.97,1692.02
AAPL,2019-01-30T23:20:00Z,165.56,165.7,165.56,165.7
AMZN,2019-01-30T23:20:00Z,1692,1692,1690.45,1691
AAPL,2019-01-31T07:00:00Z,165.74,166,165.66,166
SBER,2019-01-31T07:00:00Z,215.17,216,215,215.1
AMZN,2019-01-31T07:00:00Z,1688.69,1695,1686,1695
AAPL,2019-01-31T07:05:00Z,166,166,165.84,166
SBER,2019-01-31T07:05:00Z,215.1,215.15,214.67,214.83
AMZN,2019-01-31T07:05:00Z,1695.7,1696.44,1695.7,1696.44
AAPL,2019-01-31T07:10:00Z,166,166,165.81,165.99
SBER,2019-01-31T07:10:00Z,214.79,215.15,214.78,214.93
AMZN,2019-01-31T07:10:00Z,1696,1701.11,1696,1701.11
AAPL,2019-01-31T07:15:00Z,165.98,166.47,165.82,165.86
SBER,2019-01-31T07:15:00Z,214.96,215.05,214.75,214.8
AMZN,2019-01-31T07:15:00Z,1700,1701.49,1699.7,1699.7
AAPL,2019-01-31T07:20:00Z,166,166,165.93,166
SBER,2019-01-31T07:20:00Z,214.8,215.11,214.78,215
AMZN,2019-01-31T07:20:00Z,1696.47,1696.99,1696.44,1696.99
AAPL,2019-01-31T07:25:00Z,166,166,165.98,166
SBER,2019-01-31T07:25:00Z,215,215.69,214.95,215.51
AMZN,2019-01-31T07:25:00Z,1696.91,1700,1696.91,1700
AAPL,2019-01-31T07:30:00Z,166.09,166.09,165.98,166.05
SBER,2019-01-31T07:30:00Z,215.56,216.4,215.51,215.9
AMZN,2019-01-31T07:30:00Z,1699.99,1701.5,1696.93,1696.93
AAPL,2019-01-31T07:35:00Z,166.04,166.34,166,166.03
SBER,2019-01-31T07:35:00Z,215.85,216.71,215.84,216.4
AMZN,2019-01-31T07:35:00Z,1701.49,1701.49,1696.91,1699.54
AAPL,2019-01-31T07:40:00Z,166.03,166.06,166.01,166.05
SBER,2019-01-31T07:40:00Z,216.4,216.59,216.08,216.2
AMZN,2019-01-31T07:40:00Z,1701.47,1701.48,1696.9,1701.47
AAPL,2019-01-31T07:45:00Z,166.06,166.06,165.97,166
SBER,2019-01-31T07:45:00Z,216.2,216.34,215.94,216.33
AMZN,2019-01-31T07:45:00Z,1696.46,1700.44,1696.44,1700.44
AAPL,2019-01-31T07:50:00Z,166,166,165.91,165.91
SBER,2019-01-31T07:50:00Z,216.31,216.5,216.07,216.16
AMZN,2019-01-31T07:50:00Z,1699.43,1699.43,1699.43,1699.43
AAPL,2019-01-31T07:55:00Z,166,166,165.85,165.85
SBER,2019-01-31T07:55:00Z,216.12,216.4,215.99,216.31
AMZN,2019-01-31T07:55:00Z,1696.44,1699.44,1696.44,1699.44
AAPL,2019-01-31T08:00:00Z,166,166,165.86,165.86
SBER,2019-01-31T08:00:00Z,216.32,216.56,216.01,216.09
AMZN,2019-01-31T08:00:00Z,1696.44,1696.44,1696.44,1696.44
AAPL,2019-01-31T08:05:00Z,165.86,166.3,165.86,166.3
SBER,2019-01-31T08:05:00Z,216.1,216.82,215.97,216.6
AMZN,2019-01-31T08:05:00Z,1699.45,1699.45,1699.45,1699.45
AAPL,2019-01-31T08:10:00Z,166.29,166.5,166.29,166.5
SBER,2019-01-31T08:10:00Z,216.6,217.25,216.53,217.25
AMZN,2019-01-31T08:10:00Z,1699.45,1699.45,1699.45,1699.45
AAPL,2019-01-31T08:15:00Z,166.53,166.56,166.32,166.33
SBER,2019-01-31T08:15:00Z,217.23,217.25,216.71,216.97
AAPL,2019-01-31T08:20:00Z,166.59,166.78,166.55,166.78
SBER,2019-01-31T08:20:00Z,217.07,217.47,216.95,217.3
AMZN,2019-01-31T08:20:00Z,1697.5,1697.51,1697.5,1697.51
AAPL,2019-01-31T08:25:00Z,166.78,166.99,166.64,166.64
SBER,2019-01-31T08:25:00Z,217.32,217.8,217.25,217.6
AMZN,2019-01-31T08:25:00Z,1697.51,1699.45,1697.51,1699.45
AAPL,2019-01-31T08:30:00Z,166.77,166.77,166.6,166.6
SBER,2019-01-31T08:30:00Z,217.62,218.04,217.3,217.38
AAPL,2019-01-31T08:35:00Z,166.44,166.72,166.44,166.72
SBER,2019-01-31T08:35:00Z,217.35,217.5,217.23,217.4
AAPL,2019-01-31T08:40:00Z,166.84,166.97,166.5,166.9
SBER,2019-01-31T08:40:00Z,217.36,217.74,217.35,217.61
AMZN,2019-01-31T08:40:00Z,1700,1701,1700,1701
AAPL,2019-01-31T08:45:00Z,166.9,166.97,166.63,166.63
SBER,2019-01-31T08:45:00Z,217.69,217.9,217.25,217.25
AMZN,2019-01-31T08:45:00Z,1701,1702.99,1700.99,1702.99
AAPL,2019-01-31T08:50:00Z,166.63,166.9,166.63,166.9
SBER,2019-01-31T08:50:00Z,217.26,217.29,216.85,216.95
AMZN,2019-01-31T08:50:00Z,1703,1703,1702.99,1703
AAPL,2019-01-31T08:55:00Z,166.71,166.9,166.71,166.83
SBER,2019-01-31T08:55:00Z,216.96,217.2,216.96,217.11
AMZN,2019-01-31T08:55:00Z,1699.45,1699.45,1699.45,1699.45
AAPL,2019-01-31T09:00:00Z,166.47,166.54,166.47,166.54
SBER,2019-01-31T09:00:00Z,217.11,217.2,216.65,216.82
AMZN,2019-01-31T09:00:00Z,1699.46,1709.99,1699.46,1709.99
AAPL,2019-01-31T09:05:00Z,166.41,166.44,166.18,166.18
SBER,2019-01-31T09:05:00Z,216.82,217.27,216.78,217.22
AMZN,2019-01-31T09:05:00Z,1699.45,1723.85,1699.45,1718.98
AAPL,2019-01-31T09:10:00Z,166.15,166.25,166.15,166.25
SBER,2019-01-31T09:10:00Z,217.25,217.27,217,217
AMZN,2019-01-31T09:10:00Z,1718.99,1718.99,1717.99,1717.99
AAPL,2019-01-31T09:15:00Z,166.34,166.34,166.15,166.31
SBER,2019-01-31T09:15:00Z,217.04,217.12,216.8,216.8
AMZN,2019-01-31T09:15:00Z,1717.99,1717.99,1704,1709.72
AAPL,2019-01-31T09:20:00Z,166.31,166.38,166.13,166.38
SBER,2019-01-31T09:20:00Z,216.84,216.91,216.37,216.49
AAPL,2019-01-31T09:25:00Z,166.19,166.4,166.19,166.31
SBER,2019-01-31T09:25:00Z,216.59,216.99,216.41,216.44
AAPL,2019-01-31T09:30:00Z,166.25,166.37,166.25,166.37
SBER,2019-01-31T09:30:00Z,216.44,216.92,216.41,216.46
AAPL,2019-01-31T09:35:00Z,166.36,166.69,166.36,166.52
SBER,2019-01-31T09:35:00Z,216.47,216.92,216.43,216.87
AMZN,2019-01-31T09:35:00Z,1703,1716.99,1703,1716.99
AAPL,2019-01-31T09:40:00Z,166.52,166.52,166.52,166.52
SBER,2019-01-31T09:40:00Z,216.86,217.46,216.86,217.41
AAPL,2019-01-31T09:45:00Z,166.67,166.67,166.52,166.52
SBER,2019-01-31T09:45:00Z,217.41,217.43,217.04,217.25
AMZN,2019-01-31T09:45:00Z,1703.01,1703.01,1703,1703
AAPL,2019-01-31T09:50:00Z,166.52,166.67,166.52,166.63
SBER,2019-01-31T09:50:00Z,217.28,217.65,217.2,217.44
AMZN,2019-01-31T09:50:00Z,1716.97,1716.97,1702.03,1702.03
AAPL,2019-01-31T09:55:00Z,166.63,166.67,166.52,166.67
SBER,2019-01-31T09:55:00Z,217.5,217.58,217.12,217.25
AAPL,2019-01-31T10:00:00Z,166.5,166.5,166.5,166.5
SBER,2019-01-31T10:00:00Z,217.27,217.41,216.91,217.1
AAPL,2019-01-31T10:05:00Z,166.42,166.42,166.11,166.25
SBER,2019-01-31T10:05:00Z,217.06,217.25,216.95,217.04
AAPL,2019-01-31T10:10:00Z,166.21,166.25,166.03,166.25
SBER,2019-01-31T10:10:00Z,217.05,217.24,217.01,217.02
AMZN,2019-01-31T10:10:00Z,1714.43,1714.43,1714.43,1714.43
AAPL,2019-01-31T10:15:00Z,166.22,166.22,166.21,166.21
SBER,2019-01-31T10:15:00Z,217.02,217.04,216.61,216.84
AMZN,2019-01-31T10:15:00Z,1710.87,1710.87,1710.87,1710.87
AAPL,2019-01-31T10:20:00Z,166.09,166.31,166.09,166.31
SBER,2019-01-31T10:20:00Z,216.84,217.12,216.67,216.85
AMZN,2019-01-31T10:20:00Z,1710.41,1710.41,1710.41,1710.41
AAPL,2019-01-31T10:25:00Z,166.03,166.03,166.03,166.03
SBER,2019-01-31T10:25:00Z,216.85,217.27,216.8,217.05
AMZN,2019-01-31T10:25:00Z,1702.5,1702.5,1702.5,1702.5
AAPL,2019-01-31T10:30:00Z,166.1,166.1,166,166
SBER,2019-01-31T10:30:00Z,217.05,217.3,216.95,217.29
AMZN,2019-01-31T10:30:00Z,1710.87,1710.87,1710.83,1710.83
AAPL,2019-01-31T10:35:00Z,166.19,166.19,166.19,166.19
SBER,2019-01-31T10:35:00Z,217.3,217.49,217.22,217.38
AMZN,2019-01-31T10:35:00Z,1702,1702,1702,1702
AAPL,2019-01-31T10:40:00Z,166.2,166.82,166.2,166.82
SBER,2019-01-31T10:40:00Z,217.38,217.49,217.14,217.25
AMZN,2019-01-31T10:40:00Z,1709.81,1709.81,1709.81,1709.81
AAPL,2019-01-31T10:45:00Z,166.3,166.38,166.3,166.38
SBER,2019-01-31T10:45:00Z,217.33,217.39,217.12,217.24
AMZN,2019-01-31T10:45:00Z,1709.67,1709.67,1702,1702
AAPL,2019-01-31T10:50:00Z,166.09,166.09,166.09,166.09
SBER,2019-01-31T10:50:00Z,217.24,217.38,217.15,217.19
AMZN,2019-01-31T10:50:00Z,1705,1709.15,1705,1709.15
AAPL,2019-01-31T10:55:00Z,166.25,166.25,166.24,166.24
SBER,2019-01-31T10:55:00Z,217.23,217.33,217.07,217.1
AMZN,2019-01-31T10:55:00Z,1709.13,1709.13,1700.01,1709.07
AAPL,2019-01-31T11:00:00Z,166,166.26,166,166.26
SBER,2019-01-31T11:00:00Z,217.18,217.18,217.01,217.09
AMZN,2019-01-31T11:00:00Z,1708.73,1708.73,1708.63,1708.63
AAPL,2019-01-31T11:05:00Z,166.76,166.76,166.22,166.72
SBER,2019-01-31T11:05:00Z,217.1,217.35,216.95,217.29
AMZN,2019-01-31T11:05:00Z,1708.63,1708.63,1708.63,1708.63
AAPL,2019-01-31T11:10:00Z,166.22,166.22,166,166
SBER,2019-01-31T11:10:00Z,217.29,217.42,217,217.24
AMZN,2019-01-31T11:10:00Z,1710.97,1710.97,1710,1710
AAPL,2019-01-31T11:15:00Z,166.2,166.28,166.2,166.28
SBER,2019-01-31T11:15:00Z,217.24,217.44,217.24,217.28
AMZN,2019-01-31T11:15:00Z,1705,1705,1700,1700
AAPL,2019-01-31T11:20:00Z,166.29,166.29,166.22,166.22
SBER,2019-01-31T11:20:00Z,217.28,217.3,216.97,216.99
AMZN,2019-01-31T11:20:00Z,1700,1700,1700,1700
AAPL,2019-01-31T11:25:00Z,166,166.27,166,166.27
SBER,2019-01-31T11:25:00Z,216.97,217.38,216.9,217.27
AAPL,2019-01-31T11:30:00Z,166.29,166.32,166.29,166.32
SBER,2019-01-31T11:30:00Z,217.28,217.37,217.17,217.31
AMZN,2019-01-31T11:30:00Z,1709.77,1709.77,1709.77,1709.77
AAPL,2019-01-31T11:35:00Z,166.37,166.37,166.37,166.37
SBER,2019-01-31T11:35:00Z,217.27,217.45,217.14,217.36
AAPL,2019-01-31T11:40:00Z,166.2,166.44,166.2,166.44
SBER,2019-01-31T11:40:00Z,217.38,217.79,217.38,217.67
AAPL,2019-01-31T11:45:00Z,166.45,166.54,166.2,166.2
SBER,2019-01-31T11:45:00Z,217.67,218.1,217.56,217.9
AMZN,2019-01-31T11:45:00Z,1708.53,1708.53,1699.45,1699.45
AAPL,2019-01-31T11:50:00Z,166.49,166.49,166.48,166.48
SBER,2019-01-31T11:50:00Z,217.92,218.05,217.68,217.68
AMZN,2019-01-31T11:50:00Z,1697,1709.95,1697,1709.95
AAPL,2019-01-31T11:55:00Z,166.49,166.49,166.46,166.46
SBER,2019-01-31T11:55:00Z,217.7,217.8,217.51,217.64
AMZN,2019-01-31T11:55:00Z,1709.97,1709.97,1709.97,1709.97
AAPL,2019-01-31T12:00:00Z,166.06,166.34,166.03,166.03
SBER,2019-01-31T12:00:00Z,217.64,217.67,217.3,217.32
AMZN,2019-01-31T12:00:00Z,1696.51,1696.51,1696.51,1696.51
AAPL,2019-01-31T12:05:00Z,166.34,166.34,166,166.02
SBER,2019-01-31T12:05:00Z,217.33,217.49,217.23,217.32
AMZN,2019-01-31T12:05:00Z,1696.5,1698,1696.44,1698
AAPL,2019-01-31T12:10:00Z,166.01,166.33,164.8,165.97
SBER,2019-01-31T12:10:00Z,217.35,217.49,217.33,217.45
AAPL,2019-01-31T12:15:00Z,166.32,166.32,166.32,166.32
SBER,2019-01-31T12:15:00Z,217.47,217.68,217.33,217.65
AMZN,2019-01-31T12:15:00Z,1704.99,1704.99,1704.99,1704.99
AAPL,2019-01-31T12:20:00Z,166.35,166.35,166.2,166.2
SBER,2019-01-31T12:20:00Z,217.65,217.78,217.5,217.5
AMZN,2019-01-31T12:20:00Z,1704.97,1704.97,1704.97,1704.97
AAPL,2019-01-31T12:25:00Z,166.35,166.6,166.35,166.6
SBER,2019-01-31T12:25:00Z,217.51,217.59,217.32,217.33
AMZN,2019-01-31T12:25:00Z,1698.02,1702.11,1698.02,1702.11
AAPL,2019-01-31T12:30:00Z,166.5,166.53,166.35,166.4
SBER,2019-01-31T12:30:00Z,217.33,217.46,217.28,217.4
AMZN,2019-01-31T12:30:00Z,1702.88,1702.88,1701,1702.4
AAPL,2019-01-31T12:35:00Z,166.51,166.51,166.39,166.39
SBER,2019-01-31T12:35:00Z,217.4,217.48,217.13,217.35
AMZN,2019-01-31T12:35:00Z,1701,1702,1700.01,1701.9
AAPL,2019-01-31T12:40:00Z,166.35,166.65,166.33,166.59
SBER,2019-01-31T12:40:00Z,217.39,217.41,217.21,217.27
AMZN,2019-01-31T12:40:00Z,1702,1704.01,1701.9,1704.01
AAPL,2019-01-31T12:45:00Z,166.6,166.65,166.36,166.6
SBER,2019-01-31T12:45:00Z,217.27,217.29,216.95,217.09
AMZN,2019-01-31T12:45:00Z,1703.96,1704.3,1702.56,1702.64
AAPL,2019-01-31T12:50:00Z,166.64,166.65,166.6,166.65
SBER,2019-01-31T12:50:00Z,217.08,217.21,217.01,217.15
AMZN,2019-01-31T12:50:00Z,1703.14,1704,1702.65,1704
AAPL,2019-01-31T12:55:00Z,166.65,166.65,166.6,166.6
SBER,2019-01-31T12:55:00Z,217.14,217.37,217.04,217.2
AMZN,2019-01-31T12:55:00Z,1704.5,1704.5,1704,1704.43
AAPL,2019-01-31T13:00:00Z,166.52,166.7,166.5,166.7
SBER,2019-01-31T13:00:00Z,217.23,217.27,217.04,217.14
AMZN,2019-01-31T13:00:00Z,1704.67,1705.53,1704.1,1705.5
AAPL,2019-01-31T13:05:00Z,166.7,166.7,166.51,166.61
SBER,2019-01-31T13:05:00Z,217.14,217.6,217.13,217.48
AMZN,2019-01-31T13:05:00Z,1705.66,1706.45,1705.11,1705.68
AAPL,2019-01-31T13:10:00Z,166.66,166.69,166.52,166.62
SBER,2019-01-31T13:10:00Z,217.48,217.6,217.39,217.58
AMZN,2019-01-31T13:10:00Z,1705.68,1706.49,1705,1705.95
AAPL,2019-01-31T13:15:00Z,166.63,166.63,166.55,166.55
SBER,2019-01-31T13:15:00Z,217.58,217.68,217.45,217.66
AMZN,2019-01-31T13:15:00Z,1705.95,1706.5,1705.5,1706.5
AAPL,2019-01-31T13:20:00Z,166.6,166.6,166.43,166.43
SBER,2019-01-31T13:20:00Z,217.57,217.79,217.37,217.42
AMZN,2019-01-31T13:20:00Z,1706,1706,1704,1704
AAPL,2019-01-31T13:25:00Z,166.4,166.4,166.29,166.39
SBER,2019-01-31T13:25:00Z,217.49,217.5,217.32,217.38
AMZN,2019-01-31T13:25:00Z,1704,1704.9,1702.5,1703
AAPL,2019-01-31T13:30:00Z,166.34,166.35,166.26,166.34
SBER,2019-01-31T13:30:00Z,217.38,217.5,217.2,217.31
AMZN,2019-01-31T13:30:00Z,1703.57,1703.93,1702.5,1703
AAPL,2019-01-31T13:35:00Z,166.35,166.42,166.32,166.37
SBER,2019-01-31T13:35:00Z,217.33,217.55,217.2,217.5
AMZN,2019-01-31T13:35:00Z,1703.48,1704.71,1703.15,1703.21
AAPL,2019-01-31T13:40:00Z,166.36,166.41,166.3,166.3
SBER,2019-01-31T13:40:00Z,217.5,217.67,217.44,217.57
AMZN,2019-01-31T13:40:00Z,1703.16,1703.47,1700.92,1701.1
AAPL,2019-01-31T13:45:00Z,166.38,166.38,166.15,166.15
SBER,2019-01-31T13:45:00Z,217.54,217.56,217.21,217.21
AMZN,2019-01-31T13:45:00Z,1701.01,1701.64,1699,1699
AAPL,2019-01-31T13:50:00Z,166.15,166.41,166.15,166.41
SBER,2019-01-31T13:50:00Z,217.21,217.36,217.1,217.16
AMZN,2019-01-31T13:50:00Z,1698.98,1699.7,1696.8,1698.75
AAPL,2019-01-31T13:55:00Z,166.3,166.3,166.25,166.28
SBER,2019-01-31T13:55:00Z,217.16,217.32,217.1,217.22
AMZN,2019-01-31T13:55:00Z,1698,1699.95,1697.48,1698.25
AAPL,2019-01-31T14:00:00Z,166.26,166.34,166.16,166.34
SBER,2019-01-31T14:00:00Z,217.24,217.3,217.01,217.29
AMZN,2019-01-31T14:00:00Z,1698.39,1698.39,1694,1695.56
AAPL,2019-01-31T14:05:00Z,166.23,166.34,166.15,166.23
SBER,2019-01-31T14:05:00Z,217.26,217.29,216.66,216.8
AMZN,2019-01-31T14:05:00Z,1695.61,1698.35,1695.61,1697
AAPL,2019-01-31T14:10:00Z,166.15,166.25,166,166.06
SBER,2019-01-31T14:10:00Z,216.71,217.07,216.58,216.9
AMZN,2019-01-31T14:10:00Z,1696.89,1696.89,1693.39,1693.39
AAPL,2019-01-31T14:15:00Z,166,166.34,165.91,166.1
SBER,2019-01-31T14:15:00Z,216.86,217.1,216.86,217.08
AMZN,2019-01-31T14:15:00Z,1693.4,1694.24,1691.6,1691.6
AAPL,2019-01-31T14:20:00Z,166,166.01,165.91,165.97
SBER,2019-01-31T14:20:00Z,217.1,217.17,216.95,217.1
AMZN,2019-01-31T14:20:00Z,1691.94,1692.06,1689.21,1691.01
AAPL,2019-01-31T14:25:00Z,165.91,166.21,165.9,166.11
SBER,2019-01-31T14:25:00Z,217.08,217.13,216.85,216.99
AMZN,2019-01-31T14:25:00Z,1691.68,1692.85,1690.3,1692.53
AAPL,2019-01-31T14:30:00Z,166.11,166.39,164.69,164.82
SBER,2019-01-31T14:30:00Z,217.03,217.28,216.98,217.25
AMZN,2019-01-31T14:30:00Z,1691.67,1696.09,1685.99,1690.5
AAPL,2019-01-31T14:35:00Z,164.84,165.24,164.56,165.07
SBER,2019-01-31T14:35:00Z,217.26,217.28,217.12,217.26
AMZN,2019-01-31T14:35:00Z,1690.68,1692.57,1680.25,1681.31
AAPL,2019-01-31T14:40:00Z,165.09,165.24,164.75,164.86
SBER,2019-01-31T14:40:00Z,217.27,217.32,216.9,217.04
AMZN,2019-01-31T14:40:00Z,1681.31,1690.55,1679.45,1690.26
AAPL,2019-01-31T14:45:00Z,164.86,165.69,164.82,165.57
SBER,2019-01-31T14:45:00Z,216.99,217.18,216.85,216.99
AMZN,2019-01-31T14:45:00Z,1690.44,1694.2,1689.53,1690.96
AAPL,2019-01-31T14:50:00Z,165.57,166.42,165.57,166.35
SBER,2019-01-31T14:50:00Z,217,217.17,216.95,217.13
AMZN,2019-01-31T14:50:00Z,1691.37,1698.2,1691.37,1696.64
AAPL,2019-01-31T14:55:00Z,166.38,166.68,166.27,166.55
SBER,2019-01-31T14:55:00Z,217.15,217.46,217.13,217.33
AMZN,2019-01-31T14:55:00Z,1697,1702.03,1696.01,1700.36
AAPL,2019-01-31T15:00:00Z,166.55,166.62,166.19,166.52
SBER,2019-01-31T15:00:00Z,217.33,217.42,217.2,217.38
AMZN,2019-01-31T15:00:00Z,1701.19,1705.03,1699.51,1704.25
AAPL,2019-01-31T15:05:00Z,166.52,166.93,166.52,166.79
SBER,2019-01-31T15:05:00Z,217.37,217.46,217,217.15
AMZN,2019-01-31T15:05:00Z,1704.5,1704.86,1701,1703.42
AAPL,2019-01-31T15:10:00Z,166.79,167.28,166.75,167.25
SBER,2019-01-31T15:10:00Z,217.15,217.29,216.88,217.1
AMZN,2019-01-31T15:10:00Z,1703.18,1705,1702.71,1704.23
AAPL,2019-01-31T15:15:00Z,167.24,167.57,167.11,167.55
SBER,2019-01-31T15:15:00Z,217.11,217.24,216.95,217.14
AMZN,2019-01-31T15:15:00Z,1704.4,1707,1701.22,1706.31
AAPL,2019-01-31T15:20:00Z,167.56,167.69,167.3,167.67
SBER,2019-01-31T15:20:00Z,217.2,217.3,217.09,217.22
AMZN,2019-01-31T15:20:00Z,1706.4,1707.46,1705.33,1706.51
AAPL,2019-01-31T15:25:00Z,167.65,168.09,167.61,168
SBER,2019-01-31T15:25:00Z,217.24,217.56,217.21,217.46
AMZN,2019-01-31T15:25:00Z,1706.7,1707.73,1700.55,1702.01
AAPL,2019-01-31T15:30:00Z,167.99,168.35,167.93,168.15
SBER,2019-01-31T15:30:00Z,217.46,217.5,217.32,217.36
AMZN,2019-01-31T15:30:00Z,1702,1703.92,1699.28,1699.35
AAPL,2019-01-31T15:35:00Z,168.16,168.41,168.05,168.27
SBER,2019-01-31T15:35:00Z,217.37,217.37,217.07,217.15
AMZN,2019-01-31T15:35:00Z,1699.67,1705.77,1699.39,1705
AAPL,2019-01-31T15:40:00Z,168.25,168.72,168.17,168.53
AMZN,2019-01-31T15:40:00Z,1705.51,1708.09,1704.7,1707.75
AAPL,2019-01-31T15:45:00Z,168.56,168.6,168.15,168.18
SBER,2019-01-31T15:45:00Z,217.9,217.9,217.9,217.9
